2000.0,10.3086
1999.0,10.3075
1998.0,10.3173
1997.0,10.3048
1996.0,10.3035
1995.0,10.2895
1994.0,10.2974
1993.0,10.2977
1992.0,10.3016
1991.0,10.3215
1990.0,10.3082
1989.0,10.3006
1988.0,10.2937
1987.0,10.266
1986.0,10.2836
1985.0,10.29
1984.0,10.2829
1983.0,10.2988
1982.0,10.2951
1981.0,10.2757
1980.0,10.2929
1979.0,10.2991
1978.0,10.2941
1977.0,10.2749
1976.0,10.2821
1975.0,10.2944
1974.0,10.288
1973.0,10.2822
1972.0,10.2926
1971.0,10.3035
1970.0,10.2697
1969.0,10.2738
1968.0,10.2517
1967.0,10.2797
1966.0,10.2349
1965.0,10.2796
1964.0,10.2871
1963.0,10.2697
1962.0,10.3086
1961.0,10.3006
1960.0,10.2609
1959.0,10.2559
1958.0,10.2783
1957.0,10.2723
1956.0,10.2639
1955.0,10.2645
1954.0,10.2539
1953.0,10.2273
1952.0,10.253
1951.0,10.2675
1950.0,10.26
1949.0,10.2742
1948.0,10.2605
1947.0,10.2577
1946.0,10.2802
1945.0,10.2336
1944.0,10.2473
1943.0,10.2578
1942.0,10.2316
1941.0,10.2825
1940.0,10.2805
1939.0,10.2433
1938.0,10.2485
1937.0,10.2232
1936.0,10.2723
1935.0,10.2427
1934.0,10.235
1933.0,10.2849
1932.0,10.249
1931.0,10.2713
1930.0,10.2222
1929.0,10.2266
1928.0,10.2495
1927.0,10.2373
1926.0,10.2422
1925.0,10.2714
1924.0,10.2355
1923.0,10.2427
1922.0,10.2699
1921.0,10.2548
1920.0,10.2547
1919.0,10.234
1918.0,10.2376
1917.0,10.2574
1916.0,10.2743
1915.0,10.2358
1914.0,10.211
1913.0,10.1978
1912.0,10.2182
1911.0,10.1935
1910.0,10.2328
1909.0,10.2225
1908.0,10.2324
1907.0,10.2203
1906.0,10.2257
1905.0,10.2091
1904.0,10.2112
1903.0,10.2285
1902.0,10.1985
1901.0,10.2318
1900.0,10.2015
1899.0,10.1948
1898.0,10.2161
1897.0,10.2371
1896.0,10.2344
1895.0,10.2375
1894.0,10.2272
1893.0,10.2675
1892.0,10.182
1891.0,10.204
1890.0,10.203
1889.0,10.2404
1888.0,10.2095
1887.0,10.2231
1886.0,10.2137
1885.0,10.2455
1884.0,10.2119
1883.0,10.2088
1882.0,10.2005
1881.0,10.215
1880.0,10.2082
1879.0,10.224
1878.0,10.2344
1877.0,10.1903
1876.0,10.2211
1875.0,10.2159
1874.0,10.1713
1873.0,10.1814
1872.0,10.2134
1871.0,10.2352
1870.0,10.2276
1869.0,10.2249
1868.0,10.1898
1867.0,10.179
1866.0,10.2228
1865.0,10.2105
1864.0,10.1709
1863.0,10.1914
1862.0,10.1917
1861.0,10.1934
1860.0,10.2242
1859.0,10.1967
1858.0,10.2243
1857.0,10.1981
1856.0,10.1818
1855.0,10.2037
1854.0,10.191
1853.0,10.2211
1852.0,10.184
1851.0,10.1586
1850.0,10.1832
1849.0,10.2221
1848.0,10.1973
1847.0,10.1833
1846.0,10.1728
1845.0,10.2349
1844.0,10.2178
1843.0,10.1941
1842.0,10.1799
1841.0,10.1918
1840.0,10.179
1839.0,10.1999
